Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
Citi PremierMiles Visa Card,"Sign up for this card during the sign up bonuses with miles. 
You get two priority passes to use for airport lounges around the world, however all local spend is at 1.2mpd, which is entry level but not much. You might want to get this card if you are chasing miles because the miles dont expire and you can get 10000 miles if you pay the annual fees of $192. Otherwise, try other cards if you are more into dining or shopping.",sign up for this card during the sign up bonuses with miles  you get two priority passes to use for airport lounges around the world however all local spend is at 12mpd which is entry level but not much you might want to get this card if you are chasing miles because the miles dont expire and you can get 10000 miles if you pay the annual fees of 192 otherwise try other cards if you are more into dining or shopping,Air Miles,"['sign', 'up', 'for', 'this', 'card', 'during', 'the', 'sign', 'up', 'bonuses', 'with', 'miles', 'you', 'get', 'two', 'priority', 'passes', 'to', 'use', 'for', 'airport', 'lounges', 'around', 'the', 'world', 'however', 'all', 'local', 'spend', 'is', 'at', '12mpd', 'which', 'is', 'entry', 'level', 'but', 'not', 'much', 'you', 'might', 'want', 'to', 'get', 'this', 'card', 'if', 'you', 'are', 'chasing', 'miles', 'because', 'the', 'miles', 'dont', 'expire', 'and', 'you', 'can', 'get', '10000', 'miles', 'if', 'you', 'pay', 'the', 'annual', 'fees', 'of', '192', 'otherwise', 'try', 'other', 'cards', 'if', 'you', 'are', 'more', 'into', 'dining', 'or', 'shopping']","['sign', 'card', 'sign', 'bonuses', 'miles', 'get', 'two', 'priority', 'passes', 'use', 'airport', 'lounges', 'around', 'world', 'however', 'local', 'spend', '12mpd', 'entry', 'level', 'much', 'might', 'want', 'get', 'card', 'chasing', 'miles', 'miles', 'dont', 'expire', 'get', '10000', 'miles', 'pay', 'annual', 'fees', '192', 'otherwise', 'try', 'cards', 'dining', 'shopping']","['sign', 'card', 'sign', 'bonus', 'mile', 'get', 'two', 'priority', 'pass', 'use', 'airport', 'lounge', 'around', 'world', 'however', 'local', 'spend', '12mpd', 'entry', 'level', 'much', 'might', 'want', 'get', 'card', 'chasing', 'mile', 'mile', 'dont', 'expire', 'get', '10000', 'mile', 'pay', 'annual', 'fee', '192', 'otherwise', 'try', 'card', 'dining', 'shopping']",3
Citi PremierMiles Visa Card,Standard Chartered card don’t have minimum spending for rebates! Plus promo currently give first 3 months spending at 3% Cashback (Limited to SGD$200 Cashback @ 3% promo cash back rate though),standard chartered card don’t have minimum spending for rebates plus promo currently give first 3 months spending at 3 cashback limited to sgd200 cashback  3 promo cash back rate though,Air Miles,"['standard', 'chartered', 'card', 'don', 't', 'have', 'minimum', 'spending', 'for', 'rebates', 'plus', 'promo', 'currently', 'give', 'first', '3', 'months', 'spending', 'at', '3', 'cashback', 'limited', 'to', 'sgd200', 'cashback', '3', 'promo', 'cash', 'back', 'rate', 'though']","['standard', 'chartered', 'card', 'minimum', 'spending', 'rebates', 'plus', 'promo', 'currently', 'give', 'first', '3', 'months', 'spending', '3', 'cashback', 'limited', 'sgd200', 'cashback', '3', 'promo', 'cash', 'back', 'rate', 'though']","['standard', 'chartered', 'card', 'minimum', 'spending', 'rebate', 'plus', 'promo', 'currently', 'give', 'first', '3', 'month', 'spending', '3', 'cashback', 'limited', 'sgd200', 'cashback', '3', 'promo', 'cash', 'back', 'rate', 'though']",3
Citi PremierMiles Visa Card,"Was offered this card and the Citi Rewards card years back via a marketing offer. Didn't even hit the minimum income then (which was 60k). Great card to accumulate miles on, though the conversion could be better than 1.2 mpd. Love the bonus 10k miles that comes when you pay renewal, and that there's no expiry to the miles, unlike most other miles cards. Using it for my daily general spending, until I can get access to a better converting one with no expiry to miles.",was offered this card and the citi rewards card years back via a marketing offer didnt even hit the minimum income then which was 60k great card to accumulate miles on though the conversion could be better than 12 mpd love the bonus 10k miles that comes when you pay renewal and that theres no expiry to the miles unlike most other miles cards using it for my daily general spending until i can get access to a better converting one with no expiry to miles,Air Miles,"['was', 'offered', 'this', 'card', 'and', 'the', 'citi', 'rewards', 'card', 'years', 'back', 'via', 'a', 'marketing', 'offer', 'didnt', 'even', 'hit', 'the', 'minimum', 'income', 'then', 'which', 'was', '60k', 'great', 'card', 'to', 'accumulate', 'miles', 'on', 'though', 'the', 'conversion', 'could', 'be', 'better', 'than', '12', 'mpd', 'love', 'the', 'bonus', '10k', 'miles', 'that', 'comes', 'when', 'you', 'pay', 'renewal', 'and', 'that', 'theres', 'no', 'expiry', 'to', 'the', 'miles', 'unlike', 'most', 'other', 'miles', 'cards', 'using', 'it', 'for', 'my', 'daily', 'general', 'spending', 'until', 'i', 'can', 'get', 'access', 'to', 'a', 'better', 'converting', 'one', 'with', 'no', 'expiry', 'to', 'miles']","['offered', 'card', 'citi', 'rewards', 'card', 'years', 'back', 'via', 'marketing', 'offer', 'didnt', 'even', 'hit', 'minimum', 'income', '60k', 'great', 'card', 'accumulate', 'miles', 'though', 'conversion', 'could', 'better', '12', 'mpd', 'love', 'bonus', '10k', 'miles', 'comes', 'pay', 'renewal', 'theres', 'expiry', 'miles', 'unlike', 'miles', 'cards', 'using', 'daily', 'general', 'spending', 'get', 'access', 'better', 'converting', 'one', 'expiry', 'miles']","['offered', 'card', 'citi', 'reward', 'card', 'year', 'back', 'via', 'marketing', 'offer', 'didnt', 'even', 'hit', 'minimum', 'income', '60k', 'great', 'card', 'accumulate', 'mile', 'though', 'conversion', 'could', 'better', '12', 'mpd', 'love', 'bonus', '10k', 'mile', 'come', 'pay', 'renewal', 'there', 'expiry', 'mile', 'unlike', 'mile', 'card', 'using', 'daily', 'general', 'spending', 'get', 'access', 'better', 'converting', 'one', 'expiry', 'mile']",5
Citi PremierMiles Visa Card,"For the average air miles chaser, Citi PremierMiles card is a good-to-have card in your wallet. I have this card for 2 years and mainly using it for foreign transactions (2 miles per S$1) and with the recent Apple Pay promotion on 4 miles per dollar, pretty much everything until end July! 

It may come with a strict 50k annual limit (no harm trying if your income is in 40k+ range), but perks include 2x free Priority Pass per year and complimentary basic travel insurance if you c... (more)",for the average air miles chaser citi premiermiles card is a goodtohave card in your wallet i have this card for 2 years and mainly using it for foreign transactions 2 miles per s1 and with the recent apple pay promotion on 4 miles per dollar pretty much everything until end july   it may come with a strict 50k annual limit no harm trying if your income is in 40k range but perks include 2x free priority pass per year and complimentary basic travel insurance if you c more,Air Miles,"['for', 'the', 'average', 'air', 'miles', 'chaser', 'citi', 'premiermiles', 'card', 'is', 'a', 'goodtohave', 'card', 'in', 'your', 'wallet', 'i', 'have', 'this', 'card', 'for', '2', 'years', 'and', 'mainly', 'using', 'it', 'for', 'foreign', 'transactions', '2', 'miles', 'per', 's1', 'and', 'with', 'the', 'recent', 'apple', 'pay', 'promotion', 'on', '4', 'miles', 'per', 'dollar', 'pretty', 'much', 'everything', 'until', 'end', 'july', 'it', 'may', 'come', 'with', 'a', 'strict', '50k', 'annual', 'limit', 'no', 'harm', 'trying', 'if', 'your', 'income', 'is', 'in', '40k', 'range', 'but', 'perks', 'include', '2x', 'free', 'priority', 'pass', 'per', 'year', 'and', 'complimentary', 'basic', 'travel', 'insurance', 'if', 'you', 'c', 'more']","['average', 'air', 'miles', 'chaser', 'citi', 'premiermiles', 'card', 'goodtohave', 'card', 'wallet', 'card', '2', 'years', 'mainly', 'using', 'foreign', 'transactions', '2', 'miles', 'per', 's1', 'recent', 'apple', 'pay', 'promotion', '4', 'miles', 'per', 'dollar', 'pretty', 'much', 'everything', 'end', 'july', 'may', 'come', 'strict', '50k', 'annual', 'limit', 'harm', 'trying', 'income', '40k', 'range', 'perks', 'include', '2x', 'free', 'priority', 'pass', 'per', 'year', 'complimentary', 'basic', 'travel', 'insurance', 'c']","['average', 'air', 'mile', 'chaser', 'citi', 'premiermiles', 'card', 'goodtohave', 'card', 'wallet', 'card', '2', 'year', 'mainly', 'using', 'foreign', 'transaction', '2', 'mile', 'per', 's1', 'recent', 'apple', 'pay', 'promotion', '4', 'mile', 'per', 'dollar', 'pretty', 'much', 'everything', 'end', 'july', 'may', 'come', 'strict', '50k', 'annual', 'limit', 'harm', 'trying', 'income', '40k', 'range', 'perk', 'include', '2x', 'free', 'priority', 'pas', 'per', 'year', 'complimentary', 'basic', 'travel', 'insurance', 'c']",4
Citi PremierMiles Visa Card,"I use this to collect miles - enticed me because the miles never expire and you can use it to redeem various tickets or hotels from around the world. Sign up during promotions - I remember getting up to 42,000 miles (i paid for the annual fees). 

Other than that, easy to use card + great citibank mobile app that helps u track all your credit card charges.",i use this to collect miles  enticed me because the miles never expire and you can use it to redeem various tickets or hotels from around the world sign up during promotions  i remember getting up to 42000 miles i paid for the annual fees   other than that easy to use card  great citibank mobile app that helps u track all your credit card charges,Air Miles,"['i', 'use', 'this', 'to', 'collect', 'miles', 'enticed', 'me', 'because', 'the', 'miles', 'never', 'expire', 'and', 'you', 'can', 'use', 'it', 'to', 'redeem', 'various', 'tickets', 'or', 'hotels', 'from', 'around', 'the', 'world', 'sign', 'up', 'during', 'promotions', 'i', 'remember', 'getting', 'up', 'to', '42000', 'miles', 'i', 'paid', 'for', 'the', 'annual', 'fees', 'other', 'than', 'that', 'easy', 'to', 'use', 'card', 'great', 'citibank', 'mobile', 'app', 'that', 'helps', 'u', 'track', 'all', 'your', 'credit', 'card', 'charges']","['use', 'collect', 'miles', 'enticed', 'miles', 'never', 'expire', 'use', 'redeem', 'various', 'tickets', 'hotels', 'around', 'world', 'sign', 'promotions', 'remember', 'getting', '42000', 'miles', 'paid', 'annual', 'fees', 'easy', 'use', 'card', 'great', 'citibank', 'mobile', 'app', 'helps', 'u', 'track', 'credit', 'card', 'charges']","['use', 'collect', 'mile', 'enticed', 'mile', 'never', 'expire', 'use', 'redeem', 'various', 'ticket', 'hotel', 'around', 'world', 'sign', 'promotion', 'remember', 'getting', '42000', 'mile', 'paid', 'annual', 'fee', 'easy', 'use', 'card', 'great', 'citibank', 'mobile', 'app', 'help', 'u', 'track', 'credit', 'card', 'charge']",5
Citi PremierMiles Visa Card,"I recently got my Citibank Premier Miles card a few months back, so i will be doing up a comprehensive review on it. Ideally you would want to get the card online from Moneysmart as it will involve getting around S$120-150 dollars worth of NTUC Vouchers. i got mine from the physical ION Citi Branch and was entitled to the 120 dollars Cashback (note that the 120 dollars is only awarded if you spend a minimum of $200 for six months and you only get $20 each month for six months. Take note of this if you do not see the 120 being credited immediately and in smaller amounts instead.)
... (more)",i recently got my citibank premier miles card a few months back so i will be doing up a comprehensive review on it ideally you would want to get the card online from moneysmart as it will involve getting around s120150 dollars worth of ntuc vouchers i got mine from the physical ion citi branch and was entitled to the 120 dollars cashback note that the 120 dollars is only awarded if you spend a minimum of 200 for six months and you only get 20 each month for six months take note of this if you do not see the 120 being credited immediately and in smaller amounts instead  more,Air Miles,"['i', 'recently', 'got', 'my', 'citibank', 'premier', 'miles', 'card', 'a', 'few', 'months', 'back', 'so', 'i', 'will', 'be', 'doing', 'up', 'a', 'comprehensive', 'review', 'on', 'it', 'ideally', 'you', 'would', 'want', 'to', 'get', 'the', 'card', 'online', 'from', 'moneysmart', 'as', 'it', 'will', 'involve', 'getting', 'around', 's120150', 'dollars', 'worth', 'of', 'ntuc', 'vouchers', 'i', 'got', 'mine', 'from', 'the', 'physical', 'ion', 'citi', 'branch', 'and', 'was', 'entitled', 'to', 'the', '120', 'dollars', 'cashback', 'note', 'that', 'the', '120', 'dollars', 'is', 'only', 'awarded', 'if', 'you', 'spend', 'a', 'minimum', 'of', '200', 'for', 'six', 'months', 'and', 'you', 'only', 'get', '20', 'each', 'month', 'for', 'six', 'months', 'take', 'note', 'of', 'this', 'if', 'you', 'do', 'not', 'see', 'the', '120', 'being', 'credited', 'immediately', 'and', 'in', 'smaller', 'amounts', 'instead', 'more']","['recently', 'got', 'citibank', 'premier', 'miles', 'card', 'months', 'back', 'comprehensive', 'review', 'ideally', 'would', 'want', 'get', 'card', 'online', 'moneysmart', 'involve', 'getting', 'around', 's120150', 'dollars', 'worth', 'ntuc', 'vouchers', 'got', 'mine', 'physical', 'ion', 'citi', 'branch', 'entitled', '120', 'dollars', 'cashback', 'note', '120', 'dollars', 'awarded', 'spend', 'minimum', '200', 'six', 'months', 'get', '20', 'month', 'six', 'months', 'take', 'note', 'see', '120', 'credited', 'immediately', 'smaller', 'amounts', 'instead']","['recently', 'got', 'citibank', 'premier', 'mile', 'card', 'month', 'back', 'comprehensive', 'review', 'ideally', 'would', 'want', 'get', 'card', 'online', 'moneysmart', 'involve', 'getting', 'around', 's120150', 'dollar', 'worth', 'ntuc', 'voucher', 'got', 'mine', 'physical', 'ion', 'citi', 'branch', 'entitled', '120', 'dollar', 'cashback', 'note', '120', 'dollar', 'awarded', 'spend', 'minimum', '200', 'six', 'month', 'get', '20', 'month', 'six', 'month', 'take', 'note', 'see', '120', 'credited', 'immediately', 'smaller', 'amount', 'instead']",3
Citi PremierMiles Visa Card,"Card is great, miles earning is good and never expire BUT customer service for CITI is so ridiculous.",card is great miles earning is good and never expire but customer service for citi is so ridiculous,Air Miles,"['card', 'is', 'great', 'miles', 'earning', 'is', 'good', 'and', 'never', 'expire', 'but', 'customer', 'service', 'for', 'citi', 'is', 'so', 'ridiculous']","['card', 'great', 'miles', 'earning', 'good', 'never', 'expire', 'customer', 'service', 'citi', 'ridiculous']","['card', 'great', 'mile', 'earning', 'good', 'never', 'expire', 'customer', 'service', 'citi', 'ridiculous']",3
Citi PremierMiles Visa Card,"[Customer Service] it can be at 2 extreme-ends depending on your luck when you call in to check on certain things, had a good experience before but at the same time had a heated conversation over the phone because they don't understand ""when and where the transaction was done"" had to call another time to get another person to help and it was done in like 2 mins?

[Bill Payment] might change depends on the dates whether does it fall at weekend
... (more)",customer service it can be at 2 extremeends depending on your luck when you call in to check on certain things had a good experience before but at the same time had a heated conversation over the phone because they dont understand when and where the transaction was done had to call another time to get another person to help and it was done in like 2 mins  bill payment might change depends on the dates whether does it fall at weekend  more,Air Miles,"['customer', 'service', 'it', 'can', 'be', 'at', '2', 'extremeends', 'depending', 'on', 'your', 'luck', 'when', 'you', 'call', 'in', 'to', 'check', 'on', 'certain', 'things', 'had', 'a', 'good', 'experience', 'before', 'but', 'at', 'the', 'same', 'time', 'had', 'a', 'heated', 'conversation', 'over', 'the', 'phone', 'because', 'they', 'dont', 'understand', 'when', 'and', 'where', 'the', 'transaction', 'was', 'done', 'had', 'to', 'call', 'another', 'time', 'to', 'get', 'another', 'person', 'to', 'help', 'and', 'it', 'was', 'done', 'in', 'like', '2', 'mins', 'bill', 'payment', 'might', 'change', 'depends', 'on', 'the', 'dates', 'whether', 'does', 'it', 'fall', 'at', 'weekend', 'more']","['customer', 'service', '2', 'extremeends', 'depending', 'luck', 'call', 'check', 'certain', 'things', 'good', 'experience', 'time', 'heated', 'conversation', 'phone', 'dont', 'understand', 'transaction', 'done', 'call', 'another', 'time', 'get', 'another', 'person', 'help', 'done', 'like', '2', 'mins', 'bill', 'payment', 'might', 'change', 'depends', 'dates', 'whether', 'fall', 'weekend']","['customer', 'service', '2', 'extremeends', 'depending', 'luck', 'call', 'check', 'certain', 'thing', 'good', 'experience', 'time', 'heated', 'conversation', 'phone', 'dont', 'understand', 'transaction', 'done', 'call', 'another', 'time', 'get', 'another', 'person', 'help', 'done', 'like', '2', 'min', 'bill', 'payment', 'might', 'change', 'depends', 'date', 'whether', 'fall', 'weekend']",3
Citi PremierMiles Visa Card,"Application for the card was super seamless. So far experience with Citi approx six months, has been average. was hoping for better promotions and perks but have not seen many come through…",application for the card was super seamless so far experience with citi approx six months has been average was hoping for better promotions and perks but have not seen many come through…,Air Miles,"['application', 'for', 'the', 'card', 'was', 'super', 'seamless', 'so', 'far', 'experience', 'with', 'citi', 'approx', 'six', 'months', 'has', 'been', 'average', 'was', 'hoping', 'for', 'better', 'promotions', 'and', 'perks', 'but', 'have', 'not', 'seen', 'many', 'come', 'through', '']","['application', 'card', 'super', 'seamless', 'far', 'experience', 'citi', 'approx', 'six', 'months', 'average', 'hoping', 'better', 'promotions', 'perks', 'seen', 'many', 'come', '']","['application', 'card', 'super', 'seamless', 'far', 'experience', 'citi', 'approx', 'six', 'month', 'average', 'hoping', 'better', 'promotion', 'perk', 'seen', 'many', 'come', '']",3
Citi PremierMiles Visa Card,"+ Priority Pass 2x a year 

- average miles per dollar spending 
- high point threshold to convert (10k, compared to DBS only 5k) so you have to spend more 
- fee waiver process in the past has been troublesome (call centre), heard it's better now", priority pass 2x a year    average miles per dollar spending   high point threshold to convert 10k compared to dbs only 5k so you have to spend more   fee waiver process in the past has been troublesome call centre heard its better now,Air Miles,"['', 'priority', 'pass', '2x', 'a', 'year', 'average', 'miles', 'per', 'dollar', 'spending', 'high', 'point', 'threshold', 'to', 'convert', '10k', 'compared', 'to', 'dbs', 'only', '5k', 'so', 'you', 'have', 'to', 'spend', 'more', 'fee', 'waiver', 'process', 'in', 'the', 'past', 'has', 'been', 'troublesome', 'call', 'centre', 'heard', 'its', 'better', 'now']","['', 'priority', 'pass', '2x', 'year', 'average', 'miles', 'per', 'dollar', 'spending', 'high', 'point', 'threshold', 'convert', '10k', 'compared', 'dbs', '5k', 'spend', 'fee', 'waiver', 'process', 'past', 'troublesome', 'call', 'centre', 'heard', 'better']","['', 'priority', 'pas', '2x', 'year', 'average', 'mile', 'per', 'dollar', 'spending', 'high', 'point', 'threshold', 'convert', '10k', 'compared', 'db', '5k', 'spend', 'fee', 'waiver', 'process', 'past', 'troublesome', 'call', 'centre', 'heard', 'better']",2
Citi PremierMiles Visa Card,"Not the best mpd but decent enough and they don't expire. Lounge pass not auto given, you have to request for it through their app. Not too difficult but a hassle and feels unnecessary, obviously when we sign up for the card, one reason is for the lounge access so it would be better if they could bundle both together.
Fee waiver was through automated call with you pressing buttons to select it. Took about 5+ mins to get there with all the automated menus.",not the best mpd but decent enough and they dont expire lounge pass not auto given you have to request for it through their app not too difficult but a hassle and feels unnecessary obviously when we sign up for the card one reason is for the lounge access so it would be better if they could bundle both together fee waiver was through automated call with you pressing buttons to select it took about 5 mins to get there with all the automated menus,Air Miles,"['not', 'the', 'best', 'mpd', 'but', 'decent', 'enough', 'and', 'they', 'dont', 'expire', 'lounge', 'pass', 'not', 'auto', 'given', 'you', 'have', 'to', 'request', 'for', 'it', 'through', 'their', 'app', 'not', 'too', 'difficult', 'but', 'a', 'hassle', 'and', 'feels', 'unnecessary', 'obviously', 'when', 'we', 'sign', 'up', 'for', 'the', 'card', 'one', 'reason', 'is', 'for', 'the', 'lounge', 'access', 'so', 'it', 'would', 'be', 'better', 'if', 'they', 'could', 'bundle', 'both', 'together', 'fee', 'waiver', 'was', 'through', 'automated', 'call', 'with', 'you', 'pressing', 'buttons', 'to', 'select', 'it', 'took', 'about', '5', 'mins', 'to', 'get', 'there', 'with', 'all', 'the', 'automated', 'menus']","['best', 'mpd', 'decent', 'enough', 'dont', 'expire', 'lounge', 'pass', 'auto', 'given', 'request', 'app', 'difficult', 'hassle', 'feels', 'unnecessary', 'obviously', 'sign', 'card', 'one', 'reason', 'lounge', 'access', 'would', 'better', 'could', 'bundle', 'together', 'fee', 'waiver', 'automated', 'call', 'pressing', 'buttons', 'select', 'took', '5', 'mins', 'get', 'automated', 'menus']","['best', 'mpd', 'decent', 'enough', 'dont', 'expire', 'lounge', 'pas', 'auto', 'given', 'request', 'app', 'difficult', 'hassle', 'feel', 'unnecessary', 'obviously', 'sign', 'card', 'one', 'reason', 'lounge', 'access', 'would', 'better', 'could', 'bundle', 'together', 'fee', 'waiver', 'automated', 'call', 'pressing', 'button', 'select', 'took', '5', 'min', 'get', 'automated', 'menu']",3
Citi PremierMiles Visa Card,"This was my first ever credit card in Singapore so I'm kinda attached to it. My main regular spending each month aside from rent is for insurance premiums, and Citi PM card grants miles for that. I understand not many other cards do that.

Granted, 1.2 mpd isn't much but these miles do not expire as long as they haven't been converted to a specific airline program yet. Foreign spend gets you 2mpd, plus you get 10k bonus miles when you pay the annual fee.
... (more)",this was my first ever credit card in singapore so im kinda attached to it my main regular spending each month aside from rent is for insurance premiums and citi pm card grants miles for that i understand not many other cards do that  granted 12 mpd isnt much but these miles do not expire as long as they havent been converted to a specific airline program yet foreign spend gets you 2mpd plus you get 10k bonus miles when you pay the annual fee  more,Air Miles,"['this', 'was', 'my', 'first', 'ever', 'credit', 'card', 'in', 'singapore', 'so', 'im', 'kinda', 'attached', 'to', 'it', 'my', 'main', 'regular', 'spending', 'each', 'month', 'aside', 'from', 'rent', 'is', 'for', 'insurance', 'premiums', 'and', 'citi', 'pm', 'card', 'grants', 'miles', 'for', 'that', 'i', 'understand', 'not', 'many', 'other', 'cards', 'do', 'that', 'granted', '12', 'mpd', 'isnt', 'much', 'but', 'these', 'miles', 'do', 'not', 'expire', 'as', 'long', 'as', 'they', 'havent', 'been', 'converted', 'to', 'a', 'specific', 'airline', 'program', 'yet', 'foreign', 'spend', 'gets', 'you', '2mpd', 'plus', 'you', 'get', '10k', 'bonus', 'miles', 'when', 'you', 'pay', 'the', 'annual', 'fee', 'more']","['first', 'ever', 'credit', 'card', 'singapore', 'im', 'kinda', 'attached', 'main', 'regular', 'spending', 'month', 'aside', 'rent', 'insurance', 'premiums', 'citi', 'pm', 'card', 'grants', 'miles', 'understand', 'many', 'cards', 'granted', '12', 'mpd', 'isnt', 'much', 'miles', 'expire', 'long', 'havent', 'converted', 'specific', 'airline', 'program', 'yet', 'foreign', 'spend', 'gets', '2mpd', 'plus', 'get', '10k', 'bonus', 'miles', 'pay', 'annual', 'fee']","['first', 'ever', 'credit', 'card', 'singapore', 'im', 'kinda', 'attached', 'main', 'regular', 'spending', 'month', 'aside', 'rent', 'insurance', 'premium', 'citi', 'pm', 'card', 'grant', 'mile', 'understand', 'many', 'card', 'granted', '12', 'mpd', 'isnt', 'much', 'mile', 'expire', 'long', 'havent', 'converted', 'specific', 'airline', 'program', 'yet', 'foreign', 'spend', 'get', '2mpd', 'plus', 'get', '10k', 'bonus', 'mile', 'pay', 'annual', 'fee']",3
Citi PremierMiles Visa Card,"I am maintaining this card because of the mileage accrued however if you do not have any contact with their sales or even automated call, you're better off alone because navigation is confusing and difficult.",i am maintaining this card because of the mileage accrued however if you do not have any contact with their sales or even automated call youre better off alone because navigation is confusing and difficult,Air Miles,"['i', 'am', 'maintaining', 'this', 'card', 'because', 'of', 'the', 'mileage', 'accrued', 'however', 'if', 'you', 'do', 'not', 'have', 'any', 'contact', 'with', 'their', 'sales', 'or', 'even', 'automated', 'call', 'youre', 'better', 'off', 'alone', 'because', 'navigation', 'is', 'confusing', 'and', 'difficult']","['maintaining', 'card', 'mileage', 'accrued', 'however', 'contact', 'sales', 'even', 'automated', 'call', 'youre', 'better', 'alone', 'navigation', 'confusing', 'difficult']","['maintaining', 'card', 'mileage', 'accrued', 'however', 'contact', 'sale', 'even', 'automated', 'call', 'youre', 'better', 'alone', 'navigation', 'confusing', 'difficult']",4
Citi PremierMiles Visa Card,"[Miles Card]
I use this as my everyday card for 1.2mpd spending. Not the highest but not too bad either. Gets 2 free lounge access every year at the airport.",miles card i use this as my everyday card for 12mpd spending not the highest but not too bad either gets 2 free lounge access every year at the airport,Air Miles,"['miles', 'card', 'i', 'use', 'this', 'as', 'my', 'everyday', 'card', 'for', '12mpd', 'spending', 'not', 'the', 'highest', 'but', 'not', 'too', 'bad', 'either', 'gets', '2', 'free', 'lounge', 'access', 'every', 'year', 'at', 'the', 'airport']","['miles', 'card', 'use', 'everyday', 'card', '12mpd', 'spending', 'highest', 'bad', 'either', 'gets', '2', 'free', 'lounge', 'access', 'every', 'year', 'airport']","['mile', 'card', 'use', 'everyday', 'card', '12mpd', 'spending', 'highest', 'bad', 'either', 'get', '2', 'free', 'lounge', 'access', 'every', 'year', 'airport']",4
Citi PremierMiles Visa Card,"I don't understand why we need to pay annual fees on any credit cards. They already make so much money on the MDR paid by the merchants. 

There are better miles cards than this one, but some of the online features of redeeming on many different airlines is better.",i dont understand why we need to pay annual fees on any credit cards they already make so much money on the mdr paid by the merchants   there are better miles cards than this one but some of the online features of redeeming on many different airlines is better,Air Miles,"['i', 'dont', 'understand', 'why', 'we', 'need', 'to', 'pay', 'annual', 'fees', 'on', 'any', 'credit', 'cards', 'they', 'already', 'make', 'so', 'much', 'money', 'on', 'the', 'mdr', 'paid', 'by', 'the', 'merchants', 'there', 'are', 'better', 'miles', 'cards', 'than', 'this', 'one', 'but', 'some', 'of', 'the', 'online', 'features', 'of', 'redeeming', 'on', 'many', 'different', 'airlines', 'is', 'better']","['dont', 'understand', 'need', 'pay', 'annual', 'fees', 'credit', 'cards', 'already', 'make', 'much', 'money', 'mdr', 'paid', 'merchants', 'better', 'miles', 'cards', 'one', 'online', 'features', 'redeeming', 'many', 'different', 'airlines', 'better']","['dont', 'understand', 'need', 'pay', 'annual', 'fee', 'credit', 'card', 'already', 'make', 'much', 'money', 'mdr', 'paid', 'merchant', 'better', 'mile', 'card', 'one', 'online', 'feature', 'redeeming', 'many', 'different', 'airline', 'better']",2
Citi PremierMiles Visa Card,"[Promotions and Perks]
[Hidden Terms]

Was absolutely disappointed by the promotion for this card. The main promo that attracted me to sign up for this credit card was the huge miles promo they had for (can't rmb exactly, something like 30,000 miles if you spend a certain amt during the first 3 months) I got it because I was travelling with my family to Japan and had to make some huge purchases for t... (more)",promotions and perks hidden terms  was absolutely disappointed by the promotion for this card the main promo that attracted me to sign up for this credit card was the huge miles promo they had for cant rmb exactly something like 30000 miles if you spend a certain amt during the first 3 months i got it because i was travelling with my family to japan and had to make some huge purchases for t more,Air Miles,"['promotions', 'and', 'perks', 'hidden', 'terms', 'was', 'absolutely', 'disappointed', 'by', 'the', 'promotion', 'for', 'this', 'card', 'the', 'main', 'promo', 'that', 'attracted', 'me', 'to', 'sign', 'up', 'for', 'this', 'credit', 'card', 'was', 'the', 'huge', 'miles', 'promo', 'they', 'had', 'for', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'miles', 'if', 'you', 'spend', 'a', 'certain', 'amt', 'during', 'the', 'first', '3', 'months', 'i', 'got', 'it', 'because', 'i', 'was', 'travelling', 'with', 'my', 'family', 'to', 'japan', 'and', 'had', 'to', 'make', 'some', 'huge', 'purchases', 'for', 't', 'more']","['promotions', 'perks', 'hidden', 'terms', 'absolutely', 'disappointed', 'promotion', 'card', 'main', 'promo', 'attracted', 'sign', 'credit', 'card', 'huge', 'miles', 'promo', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'miles', 'spend', 'certain', 'amt', 'first', '3', 'months', 'got', 'travelling', 'family', 'japan', 'make', 'huge', 'purchases']","['promotion', 'perk', 'hidden', 'term', 'absolutely', 'disappointed', 'promotion', 'card', 'main', 'promo', 'attracted', 'sign', 'credit', 'card', 'huge', 'mile', 'promo', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'mile', 'spend', 'certain', 'amt', 'first', '3', 'month', 'got', 'travelling', 'family', 'japan', 'make', 'huge', 'purchase']",2
