Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
UOB One Card,"[Card Hacks]
Spend up to $500 on this card and pick another for the rest of your spendings for maximum benefits.


[Hidden Terms]
Cashback is only available if you spend the minimum.",card hacks spend up to 500 on this card and pick another for the rest of your spendings for maximum benefits   hidden terms cashback is only available if you spend the minimum,Cashback,"['card', 'hacks', 'spend', 'up', 'to', '500', 'on', 'this', 'card', 'and', 'pick', 'another', 'for', 'the', 'rest', 'of', 'your', 'spendings', 'for', 'maximum', 'benefits', 'hidden', 'terms', 'cashback', 'is', 'only', 'available', 'if', 'you', 'spend', 'the', 'minimum']","['card', 'hacks', 'spend', '500', 'card', 'pick', 'another', 'rest', 'spendings', 'maximum', 'benefits', 'hidden', 'terms', 'cashback', 'available', 'spend', 'minimum']","['card', 'hack', 'spend', '500', 'card', 'pick', 'another', 'rest', 'spending', 'maximum', 'benefit', 'hidden', 'term', 'cashback', 'available', 'spend', 'minimum']",1
UOB One Card,"Probably one of the best credit card if you can hit atleast 500/month. As its tier 500/1000/2000. For me, I spent 500 and remaining to citibank citi miles or scb unlimited cashback for maximisation of rewards!",probably one of the best credit card if you can hit atleast 500month as its tier 50010002000 for me i spent 500 and remaining to citibank citi miles or scb unlimited cashback for maximisation of rewards,Cashback,"['probably', 'one', 'of', 'the', 'best', 'credit', 'card', 'if', 'you', 'can', 'hit', 'atleast', '500month', 'as', 'its', 'tier', '50010002000', 'for', 'me', 'i', 'spent', '500', 'and', 'remaining', 'to', 'citibank', 'citi', 'miles', 'or', 'scb', 'unlimited', 'cashback', 'for', 'maximisation', 'of', 'rewards']","['probably', 'one', 'best', 'credit', 'card', 'hit', 'atleast', '500month', 'tier', '50010002000', 'spent', '500', 'remaining', 'citibank', 'citi', 'miles', 'scb', 'unlimited', 'cashback', 'maximisation', 'rewards']","['probably', 'one', 'best', 'credit', 'card', 'hit', 'atleast', '500month', 'tier', '50010002000', 'spent', '500', 'remaining', 'citibank', 'citi', 'mile', 'scb', 'unlimited', 'cashback', 'maximisation', 'reward']",5
UOB One Card,"[Useful For...]
Consistent spenders and grab fans

[Card Hacks]
For those also using the UOB One Account, recommend to call customer service hotline and request for the card statement date to start on the first of each month. This makes it easier to meet the $500 min. spending for both the card and One account.
... (more)",useful for consistent spenders and grab fans  card hacks for those also using the uob one account recommend to call customer service hotline and request for the card statement date to start on the first of each month this makes it easier to meet the 500 min spending for both the card and one account  more,Cashback,"['useful', 'for', 'consistent', 'spenders', 'and', 'grab', 'fans', 'card', 'hacks', 'for', 'those', 'also', 'using', 'the', 'uob', 'one', 'account', 'recommend', 'to', 'call', 'customer', 'service', 'hotline', 'and', 'request', 'for', 'the', 'card', 'statement', 'date', 'to', 'start', 'on', 'the', 'first', 'of', 'each', 'month', 'this', 'makes', 'it', 'easier', 'to', 'meet', 'the', '500', 'min', 'spending', 'for', 'both', 'the', 'card', 'and', 'one', 'account', 'more']","['useful', 'consistent', 'spenders', 'grab', 'fans', 'card', 'hacks', 'also', 'using', 'uob', 'one', 'account', 'recommend', 'call', 'customer', 'service', 'hotline', 'request', 'card', 'statement', 'date', 'start', 'first', 'month', 'makes', 'easier', 'meet', '500', 'min', 'spending', 'card', 'one', 'account']","['useful', 'consistent', 'spender', 'grab', 'fan', 'card', 'hack', 'also', 'using', 'uob', 'one', 'account', 'recommend', 'call', 'customer', 'service', 'hotline', 'request', 'card', 'statement', 'date', 'start', 'first', 'month', 'make', 'easier', 'meet', '500', 'min', 'spending', 'card', 'one', 'account']",4
UOB One Card,Used to be alot better when they allowed cashback with Grab pay but you can still get your 10% cashback just by using the card on Grab instead of GrabPay.,used to be alot better when they allowed cashback with grab pay but you can still get your 10 cashback just by using the card on grab instead of grabpay,Cashback,"['used', 'to', 'be', 'alot', 'better', 'when', 'they', 'allowed', 'cashback', 'with', 'grab', 'pay', 'but', 'you', 'can', 'still', 'get', 'your', '10', 'cashback', 'just', 'by', 'using', 'the', 'card', 'on', 'grab', 'instead', 'of', 'grabpay']","['used', 'alot', 'better', 'allowed', 'cashback', 'grab', 'pay', 'still', 'get', '10', 'cashback', 'using', 'card', 'grab', 'instead', 'grabpay']","['used', 'alot', 'better', 'allowed', 'cashback', 'grab', 'pay', 'still', 'get', '10', 'cashback', 'using', 'card', 'grab', 'instead', 'grabpay']",3
UOB One Card,"[Promotions and Perks] this card offer a lot of cash rebates and perks when we utilize it to pay our bill. Also, UOB card linked up with a lot of restaurants and eateries where consumers are spoil with choices and good deals",promotions and perks this card offer a lot of cash rebates and perks when we utilize it to pay our bill also uob card linked up with a lot of restaurants and eateries where consumers are spoil with choices and good deals,Cashback,"['promotions', 'and', 'perks', 'this', 'card', 'offer', 'a', 'lot', 'of', 'cash', 'rebates', 'and', 'perks', 'when', 'we', 'utilize', 'it', 'to', 'pay', 'our', 'bill', 'also', 'uob', 'card', 'linked', 'up', 'with', 'a', 'lot', 'of', 'restaurants', 'and', 'eateries', 'where', 'consumers', 'are', 'spoil', 'with', 'choices', 'and', 'good', 'deals']","['promotions', 'perks', 'card', 'offer', 'lot', 'cash', 'rebates', 'perks', 'utilize', 'pay', 'bill', 'also', 'uob', 'card', 'linked', 'lot', 'restaurants', 'eateries', 'consumers', 'spoil', 'choices', 'good', 'deals']","['promotion', 'perk', 'card', 'offer', 'lot', 'cash', 'rebate', 'perk', 'utilize', 'pay', 'bill', 'also', 'uob', 'card', 'linked', 'lot', 'restaurant', 'eatery', 'consumer', 'spoil', 'choice', 'good', 'deal']",5
UOB One Card,"[Cashback Card]

Terms are generous but rather fixated. you need to be spending exactly $2,000 per month for 3 months to get the highest tier on cash rebate at 5%. Else it will drop and it's not really that generous of a card anymore. There's a term to meet 5 transaction but if you're already spending this much, hard to not hit it. 

... (more)",cashback card  terms are generous but rather fixated you need to be spending exactly 2000 per month for 3 months to get the highest tier on cash rebate at 5 else it will drop and its not really that generous of a card anymore theres a term to meet 5 transaction but if youre already spending this much hard to not hit it    more,Cashback,"['cashback', 'card', 'terms', 'are', 'generous', 'but', 'rather', 'fixated', 'you', 'need', 'to', 'be', 'spending', 'exactly', '2000', 'per', 'month', 'for', '3', 'months', 'to', 'get', 'the', 'highest', 'tier', 'on', 'cash', 'rebate', 'at', '5', 'else', 'it', 'will', 'drop', 'and', 'its', 'not', 'really', 'that', 'generous', 'of', 'a', 'card', 'anymore', 'theres', 'a', 'term', 'to', 'meet', '5', 'transaction', 'but', 'if', 'youre', 'already', 'spending', 'this', 'much', 'hard', 'to', 'not', 'hit', 'it', 'more']","['cashback', 'card', 'terms', 'generous', 'rather', 'fixated', 'need', 'spending', 'exactly', '2000', 'per', 'month', '3', 'months', 'get', 'highest', 'tier', 'cash', 'rebate', '5', 'else', 'drop', 'really', 'generous', 'card', 'anymore', 'theres', 'term', 'meet', '5', 'transaction', 'youre', 'already', 'spending', 'much', 'hard', 'hit']","['cashback', 'card', 'term', 'generous', 'rather', 'fixated', 'need', 'spending', 'exactly', '2000', 'per', 'month', '3', 'month', 'get', 'highest', 'tier', 'cash', 'rebate', '5', 'else', 'drop', 'really', 'generous', 'card', 'anymore', 'there', 'term', 'meet', '5', 'transaction', 'youre', 'already', 'spending', 'much', 'hard', 'hit']",3
UOB One Card,"[Cashback Card]

It's for min. the requirement of the UOB One account.

It'll be subject to the spending benchmark on a quarterly basis, with capped at SGD3k/month.

So far, I have benefitted SGD650 rebate from my credit card!",cashback card  its for min the requirement of the uob one account  itll be subject to the spending benchmark on a quarterly basis with capped at sgd3kmonth  so far i have benefitted sgd650 rebate from my credit card,Cashback,"['cashback', 'card', 'its', 'for', 'min', 'the', 'requirement', 'of', 'the', 'uob', 'one', 'account', 'itll', 'be', 'subject', 'to', 'the', 'spending', 'benchmark', 'on', 'a', 'quarterly', 'basis', 'with', 'capped', 'at', 'sgd3kmonth', 'so', 'far', 'i', 'have', 'benefitted', 'sgd650', 'rebate', 'from', 'my', 'credit', 'card']","['cashback', 'card', 'min', 'requirement', 'uob', 'one', 'account', 'itll', 'subject', 'spending', 'benchmark', 'quarterly', 'basis', 'capped', 'sgd3kmonth', 'far', 'benefitted', 'sgd650', 'rebate', 'credit', 'card']","['cashback', 'card', 'min', 'requirement', 'uob', 'one', 'account', 'itll', 'subject', 'spending', 'benchmark', 'quarterly', 'basis', 'capped', 'sgd3kmonth', 'far', 'benefitted', 'sgd650', 'rebate', 'credit', 'card']",4
UOB One Card,"UOB One Card’s rebate system is really generous but rather unforgiving. The cash rebate is awarded quarterly based on 3 tiers of min. spending of $500, $1,000 or $2,000 for each month of the quarter. 5 transactions must also be within your statement month. The saving grace is that the UOB One Card is the only cashback card in Singapore that will give you cash rebates on almost everything. Considering if you consolidate your daily spend like groceries, petrol, recurring bills etc. it should not be hard to achieve.",uob one card’s rebate system is really generous but rather unforgiving the cash rebate is awarded quarterly based on 3 tiers of min spending of 500 1000 or 2000 for each month of the quarter 5 transactions must also be within your statement month the saving grace is that the uob one card is the only cashback card in singapore that will give you cash rebates on almost everything considering if you consolidate your daily spend like groceries petrol recurring bills etc it should not be hard to achieve,Cashback,"['uob', 'one', 'card', 's', 'rebate', 'system', 'is', 'really', 'generous', 'but', 'rather', 'unforgiving', 'the', 'cash', 'rebate', 'is', 'awarded', 'quarterly', 'based', 'on', '3', 'tiers', 'of', 'min', 'spending', 'of', '500', '1000', 'or', '2000', 'for', 'each', 'month', 'of', 'the', 'quarter', '5', 'transactions', 'must', 'also', 'be', 'within', 'your', 'statement', 'month', 'the', 'saving', 'grace', 'is', 'that', 'the', 'uob', 'one', 'card', 'is', 'the', 'only', 'cashback', 'card', 'in', 'singapore', 'that', 'will', 'give', 'you', 'cash', 'rebates', 'on', 'almost', 'everything', 'considering', 'if', 'you', 'consolidate', 'your', 'daily', 'spend', 'like', 'groceries', 'petrol', 'recurring', 'bills', 'etc', 'it', 'should', 'not', 'be', 'hard', 'to', 'achieve']","['uob', 'one', 'card', 'rebate', 'system', 'really', 'generous', 'rather', 'unforgiving', 'cash', 'rebate', 'awarded', 'quarterly', 'based', '3', 'tiers', 'min', 'spending', '500', '1000', '2000', 'month', 'quarter', '5', 'transactions', 'must', 'also', 'within', 'statement', 'month', 'saving', 'grace', 'uob', 'one', 'card', 'cashback', 'card', 'singapore', 'give', 'cash', 'rebates', 'almost', 'everything', 'considering', 'consolidate', 'daily', 'spend', 'like', 'groceries', 'petrol', 'recurring', 'bills', 'etc', 'hard', 'achieve']","['uob', 'one', 'card', 'rebate', 'system', 'really', 'generous', 'rather', 'unforgiving', 'cash', 'rebate', 'awarded', 'quarterly', 'based', '3', 'tier', 'min', 'spending', '500', '1000', '2000', 'month', 'quarter', '5', 'transaction', 'must', 'also', 'within', 'statement', 'month', 'saving', 'grace', 'uob', 'one', 'card', 'cashback', 'card', 'singapore', 'give', 'cash', 'rebate', 'almost', 'everything', 'considering', 'consolidate', 'daily', 'spend', 'like', 'grocery', 'petrol', 'recurring', 'bill', 'etc', 'hard', 'achieve']",3
UOB One Card,"Card application was easy and approval was fast. 

[Card Hacks]
Was using this card to top up my GrabPay and using the GPMC to pay for transport and online bills but this promotion has ended already.",card application was easy and approval was fast   card hacks was using this card to top up my grabpay and using the gpmc to pay for transport and online bills but this promotion has ended already,Cashback,"['card', 'application', 'was', 'easy', 'and', 'approval', 'was', 'fast', 'card', 'hacks', 'was', 'using', 'this', 'card', 'to', 'top', 'up', 'my', 'grabpay', 'and', 'using', 'the', 'gpmc', 'to', 'pay', 'for', 'transport', 'and', 'online', 'bills', 'but', 'this', 'promotion', 'has', 'ended', 'already']","['card', 'application', 'easy', 'approval', 'fast', 'card', 'hacks', 'using', 'card', 'top', 'grabpay', 'using', 'gpmc', 'pay', 'transport', 'online', 'bills', 'promotion', 'ended', 'already']","['card', 'application', 'easy', 'approval', 'fast', 'card', 'hack', 'using', 'card', 'top', 'grabpay', 'using', 'gpmc', 'pay', 'transport', 'online', 'bill', 'promotion', 'ended', 'already']",2
UOB One Card,"This card is great for tracking your monthly expenses. You have to spend $500 at least per month and you could get cash rebates of 3.33% which sounds attracting for me. Furthermore, you can use it on your handphone bills. There is no limitations on where you use it.",this card is great for tracking your monthly expenses you have to spend 500 at least per month and you could get cash rebates of 333 which sounds attracting for me furthermore you can use it on your handphone bills there is no limitations on where you use it,Cashback,"['this', 'card', 'is', 'great', 'for', 'tracking', 'your', 'monthly', 'expenses', 'you', 'have', 'to', 'spend', '500', 'at', 'least', 'per', 'month', 'and', 'you', 'could', 'get', 'cash', 'rebates', 'of', '333', 'which', 'sounds', 'attracting', 'for', 'me', 'furthermore', 'you', 'can', 'use', 'it', 'on', 'your', 'handphone', 'bills', 'there', 'is', 'no', 'limitations', 'on', 'where', 'you', 'use', 'it']","['card', 'great', 'tracking', 'monthly', 'expenses', 'spend', '500', 'least', 'per', 'month', 'could', 'get', 'cash', 'rebates', '333', 'sounds', 'attracting', 'furthermore', 'use', 'handphone', 'bills', 'limitations', 'use']","['card', 'great', 'tracking', 'monthly', 'expense', 'spend', '500', 'least', 'per', 'month', 'could', 'get', 'cash', 'rebate', '333', 'sound', 'attracting', 'furthermore', 'use', 'handphone', 'bill', 'limitation', 'use']",5
UOB One Card,"[Cashback Card]
Spending a minimum sum each month and crediting my salary into this account works best as it gives me great cashback/rebates every month ◡̈

[Promotions and Perks]
It’s got many 1-for-1 promotions, some of which are really attractive and help me save money!",cashback card spending a minimum sum each month and crediting my salary into this account works best as it gives me great cashbackrebates every month ◡̈  promotions and perks it’s got many 1for1 promotions some of which are really attractive and help me save money,Cashback,"['cashback', 'card', 'spending', 'a', 'minimum', 'sum', 'each', 'month', 'and', 'crediting', 'my', 'salary', 'into', 'this', 'account', 'works', 'best', 'as', 'it', 'gives', 'me', 'great', 'cashbackrebates', 'every', 'month', 'promotions', 'and', 'perks', 'it', 's', 'got', 'many', '1for1', 'promotions', 'some', 'of', 'which', 'are', 'really', 'attractive', 'and', 'help', 'me', 'save', 'money']","['cashback', 'card', 'spending', 'minimum', 'sum', 'month', 'crediting', 'salary', 'account', 'works', 'best', 'gives', 'great', 'cashbackrebates', 'every', 'month', 'promotions', 'perks', 'got', 'many', '1for1', 'promotions', 'really', 'attractive', 'help', 'save', 'money']","['cashback', 'card', 'spending', 'minimum', 'sum', 'month', 'crediting', 'salary', 'account', 'work', 'best', 'give', 'great', 'cashbackrebates', 'every', 'month', 'promotion', 'perk', 'got', 'many', '1for1', 'promotion', 'really', 'attractive', 'help', 'save', 'money']",5
UOB One Card,"It's a great cashback card for the past few months. 3.33%/5% plus additional 5% for Grabpay top ups. However, plenty of changes are upcoming - so one star less for T&C changes, it will be more difficult to attain qualified card spend.",its a great cashback card for the past few months 3335 plus additional 5 for grabpay top ups however plenty of changes are upcoming  so one star less for tc changes it will be more difficult to attain qualified card spend,Cashback,"['its', 'a', 'great', 'cashback', 'card', 'for', 'the', 'past', 'few', 'months', '3335', 'plus', 'additional', '5', 'for', 'grabpay', 'top', 'ups', 'however', 'plenty', 'of', 'changes', 'are', 'upcoming', 'so', 'one', 'star', 'less', 'for', 'tc', 'changes', 'it', 'will', 'be', 'more', 'difficult', 'to', 'attain', 'qualified', 'card', 'spend']","['great', 'cashback', 'card', 'past', 'months', '3335', 'plus', 'additional', '5', 'grabpay', 'top', 'ups', 'however', 'plenty', 'changes', 'upcoming', 'one', 'star', 'less', 'tc', 'changes', 'difficult', 'attain', 'qualified', 'card', 'spend']","['great', 'cashback', 'card', 'past', 'month', '3335', 'plus', 'additional', '5', 'grabpay', 'top', 'ups', 'however', 'plenty', 'change', 'upcoming', 'one', 'star', 'less', 'tc', 'change', 'difficult', 'attain', 'qualified', 'card', 'spend']",4
UOB One Card,"Got it just for Grab x UOB 10%. Prepared to cancel it when the promo ends.

On another note, it is a beautiful card. It feels very premium.",got it just for grab x uob 10 prepared to cancel it when the promo ends  on another note it is a beautiful card it feels very premium,Cashback,"['got', 'it', 'just', 'for', 'grab', 'x', 'uob', '10', 'prepared', 'to', 'cancel', 'it', 'when', 'the', 'promo', 'ends', 'on', 'another', 'note', 'it', 'is', 'a', 'beautiful', 'card', 'it', 'feels', 'very', 'premium']","['got', 'grab', 'x', 'uob', '10', 'prepared', 'cancel', 'promo', 'ends', 'another', 'note', 'beautiful', 'card', 'feels', 'premium']","['got', 'grab', 'x', 'uob', '10', 'prepared', 'cancel', 'promo', 'end', 'another', 'note', 'beautiful', 'card', 'feel', 'premium']",4
UOB One Card,One of the best card to use right now as i can get extra cash back from grab topup and payment. Offered the highest rebates if done correctly.,one of the best card to use right now as i can get extra cash back from grab topup and payment offered the highest rebates if done correctly,Cashback,"['one', 'of', 'the', 'best', 'card', 'to', 'use', 'right', 'now', 'as', 'i', 'can', 'get', 'extra', 'cash', 'back', 'from', 'grab', 'topup', 'and', 'payment', 'offered', 'the', 'highest', 'rebates', 'if', 'done', 'correctly']","['one', 'best', 'card', 'use', 'right', 'get', 'extra', 'cash', 'back', 'grab', 'topup', 'payment', 'offered', 'highest', 'rebates', 'done', 'correctly']","['one', 'best', 'card', 'use', 'right', 'get', 'extra', 'cash', 'back', 'grab', 'topup', 'payment', 'offered', 'highest', 'rebate', 'done', 'correctly']",5
UOB One Card,"It is a card that is useful if you have high recurring payment that allow credit card payment(EG. General Insurance or car installment) 

However, this card was dropped down the pecking order as it is really not easy to maintain $2000 spending monthly consistently, and do note on the transaction date and posting date where I do have some “discussion” with UOB operator on the issues of my cashback amount. 
... (more)",it is a card that is useful if you have high recurring payment that allow credit card paymenteg general insurance or car installment   however this card was dropped down the pecking order as it is really not easy to maintain 2000 spending monthly consistently and do note on the transaction date and posting date where i do have some “discussion” with uob operator on the issues of my cashback amount   more,Cashback,"['it', 'is', 'a', 'card', 'that', 'is', 'useful', 'if', 'you', 'have', 'high', 'recurring', 'payment', 'that', 'allow', 'credit', 'card', 'paymenteg', 'general', 'insurance', 'or', 'car', 'installment', 'however', 'this', 'card', 'was', 'dropped', 'down', 'the', 'pecking', 'order', 'as', 'it', 'is', 'really', 'not', 'easy', 'to', 'maintain', '2000', 'spending', 'monthly', 'consistently', 'and', 'do', 'note', 'on', 'the', 'transaction', 'date', 'and', 'posting', 'date', 'where', 'i', 'do', 'have', 'some', 'discussion', 'with', 'uob', 'operator', 'on', 'the', 'issues', 'of', 'my', 'cashback', 'amount', 'more']","['card', 'useful', 'high', 'recurring', 'payment', 'allow', 'credit', 'card', 'paymenteg', 'general', 'insurance', 'car', 'installment', 'however', 'card', 'dropped', 'pecking', 'order', 'really', 'easy', 'maintain', '2000', 'spending', 'monthly', 'consistently', 'note', 'transaction', 'date', 'posting', 'date', 'discussion', 'uob', 'operator', 'issues', 'cashback', 'amount']","['card', 'useful', 'high', 'recurring', 'payment', 'allow', 'credit', 'card', 'paymenteg', 'general', 'insurance', 'car', 'installment', 'however', 'card', 'dropped', 'pecking', 'order', 'really', 'easy', 'maintain', '2000', 'spending', 'monthly', 'consistently', 'note', 'transaction', 'date', 'posting', 'date', 'discussion', 'uob', 'operator', 'issue', 'cashback', 'amount']",3
UOB One Card,"I find that the One card is a good card to be used if you have a One account, as it helps you increase your interest tier on your account. 

However, the credit card itself does have limitations, as the cashback is given quarterly, which for first-time credit card users, might have difficulty tracking and monitoring whether or not you are getting your rewards. I personally experienced that, as I was at a lost of when my rewards would come in, and information regarding the quarterly cycl... (more)",i find that the one card is a good card to be used if you have a one account as it helps you increase your interest tier on your account   however the credit card itself does have limitations as the cashback is given quarterly which for firsttime credit card users might have difficulty tracking and monitoring whether or not you are getting your rewards i personally experienced that as i was at a lost of when my rewards would come in and information regarding the quarterly cycl more,Cashback,"['i', 'find', 'that', 'the', 'one', 'card', 'is', 'a', 'good', 'card', 'to', 'be', 'used', 'if', 'you', 'have', 'a', 'one', 'account', 'as', 'it', 'helps', 'you', 'increase', 'your', 'interest', 'tier', 'on', 'your', 'account', 'however', 'the', 'credit', 'card', 'itself', 'does', 'have', 'limitations', 'as', 'the', 'cashback', 'is', 'given', 'quarterly', 'which', 'for', 'firsttime', 'credit', 'card', 'users', 'might', 'have', 'difficulty', 'tracking', 'and', 'monitoring', 'whether', 'or', 'not', 'you', 'are', 'getting', 'your', 'rewards', 'i', 'personally', 'experienced', 'that', 'as', 'i', 'was', 'at', 'a', 'lost', 'of', 'when', 'my', 'rewards', 'would', 'come', 'in', 'and', 'information', 'regarding', 'the', 'quarterly', 'cycl', 'more']","['find', 'one', 'card', 'good', 'card', 'used', 'one', 'account', 'helps', 'increase', 'interest', 'tier', 'account', 'however', 'credit', 'card', 'limitations', 'cashback', 'given', 'quarterly', 'firsttime', 'credit', 'card', 'users', 'might', 'difficulty', 'tracking', 'monitoring', 'whether', 'getting', 'rewards', 'personally', 'experienced', 'lost', 'rewards', 'would', 'come', 'information', 'regarding', 'quarterly', 'cycl']","['find', 'one', 'card', 'good', 'card', 'used', 'one', 'account', 'help', 'increase', 'interest', 'tier', 'account', 'however', 'credit', 'card', 'limitation', 'cashback', 'given', 'quarterly', 'firsttime', 'credit', 'card', 'user', 'might', 'difficulty', 'tracking', 'monitoring', 'whether', 'getting', 'reward', 'personally', 'experienced', 'lost', 'reward', 'would', 'come', 'information', 'regarding', 'quarterly', 'cycl']",3
UOB One Card,"Card Features includes: 

5% Rebate on All Spends + UOB Smart$ Rebates

1.85%, up to 3.88% IR per annum for UOB One A/C 

T&Cs applies of course.
... (more)",card features includes   5 rebate on all spends  uob smart rebates  185 up to 388 ir per annum for uob one ac   tcs applies of course  more,Cashback,"['card', 'features', 'includes', '5', 'rebate', 'on', 'all', 'spends', 'uob', 'smart', 'rebates', '185', 'up', 'to', '388', 'ir', 'per', 'annum', 'for', 'uob', 'one', 'ac', 'tcs', 'applies', 'of', 'course', 'more']","['card', 'features', 'includes', '5', 'rebate', 'spends', 'uob', 'smart', 'rebates', '185', '388', 'ir', 'per', 'annum', 'uob', 'one', 'ac', 'tcs', 'applies', 'course']","['card', 'feature', 'includes', '5', 'rebate', 'spends', 'uob', 'smart', 'rebate', '185', '388', 'ir', 'per', 'annum', 'uob', 'one', 'ac', 'tc', 'applies', 'course']",3
UOB One Card,I signed-up because of the attractive 3.88% interest with the UOB One Account. Makes sense to use it as my daily card. Also helps that it comes in a really fancy chrome coloured card!,i signedup because of the attractive 388 interest with the uob one account makes sense to use it as my daily card also helps that it comes in a really fancy chrome coloured card,Cashback,"['i', 'signedup', 'because', 'of', 'the', 'attractive', '388', 'interest', 'with', 'the', 'uob', 'one', 'account', 'makes', 'sense', 'to', 'use', 'it', 'as', 'my', 'daily', 'card', 'also', 'helps', 'that', 'it', 'comes', 'in', 'a', 'really', 'fancy', 'chrome', 'coloured', 'card']","['signedup', 'attractive', '388', 'interest', 'uob', 'one', 'account', 'makes', 'sense', 'use', 'daily', 'card', 'also', 'helps', 'comes', 'really', 'fancy', 'chrome', 'coloured', 'card']","['signedup', 'attractive', '388', 'interest', 'uob', 'one', 'account', 'make', 'sense', 'use', 'daily', 'card', 'also', 'help', 'come', 'really', 'fancy', 'chrome', 'coloured', 'card']",4
UOB One Card,"Surprisingly, the UOB One account is one of the few that won’t give you a headache, even if you have a severe maths allergy. It has a very simple structure and easy-to-attain bonus interest – minimal calculations needed.",surprisingly the uob one account is one of the few that won’t give you a headache even if you have a severe maths allergy it has a very simple structure and easytoattain bonus interest – minimal calculations needed,Cashback,"['surprisingly', 'the', 'uob', 'one', 'account', 'is', 'one', 'of', 'the', 'few', 'that', 'won', 't', 'give', 'you', 'a', 'headache', 'even', 'if', 'you', 'have', 'a', 'severe', 'maths', 'allergy', 'it', 'has', 'a', 'very', 'simple', 'structure', 'and', 'easytoattain', 'bonus', 'interest', 'minimal', 'calculations', 'needed']","['surprisingly', 'uob', 'one', 'account', 'one', 'give', 'headache', 'even', 'severe', 'maths', 'allergy', 'simple', 'structure', 'easytoattain', 'bonus', 'interest', 'minimal', 'calculations', 'needed']","['surprisingly', 'uob', 'one', 'account', 'one', 'give', 'headache', 'even', 'severe', 'math', 'allergy', 'simple', 'structure', 'easytoattain', 'bonus', 'interest', 'minimal', 'calculation', 'needed']",4
UOB One Card,Used for about 6 months now. The bonus interest only gets substantial when the quantum amount in the savings account is huge. Advisable for someone who has spare cash lying around.,used for about 6 months now the bonus interest only gets substantial when the quantum amount in the savings account is huge advisable for someone who has spare cash lying around,Cashback,"['used', 'for', 'about', '6', 'months', 'now', 'the', 'bonus', 'interest', 'only', 'gets', 'substantial', 'when', 'the', 'quantum', 'amount', 'in', 'the', 'savings', 'account', 'is', 'huge', 'advisable', 'for', 'someone', 'who', 'has', 'spare', 'cash', 'lying', 'around']","['used', '6', 'months', 'bonus', 'interest', 'gets', 'substantial', 'quantum', 'amount', 'savings', 'account', 'huge', 'advisable', 'someone', 'spare', 'cash', 'lying', 'around']","['used', '6', 'month', 'bonus', 'interest', 'get', 'substantial', 'quantum', 'amount', 'saving', 'account', 'huge', 'advisable', 'someone', 'spare', 'cash', 'lying', 'around']",2
UOB One Card,"Thou troublesome to track, many stuff falls under the min spend, so it fits my needs to get the min rebate each month!",thou troublesome to track many stuff falls under the min spend so it fits my needs to get the min rebate each month,Cashback,"['thou', 'troublesome', 'to', 'track', 'many', 'stuff', 'falls', 'under', 'the', 'min', 'spend', 'so', 'it', 'fits', 'my', 'needs', 'to', 'get', 'the', 'min', 'rebate', 'each', 'month']","['thou', 'troublesome', 'track', 'many', 'stuff', 'falls', 'min', 'spend', 'fits', 'needs', 'get', 'min', 'rebate', 'month']","['thou', 'troublesome', 'track', 'many', 'stuff', 'fall', 'min', 'spend', 'fit', 'need', 'get', 'min', 'rebate', 'month']",3
UOB One Card,I am using this card to pay for my banquet. Easy to meet the 2k monthly requiremnet to get the 5% rebates. 5 different transactions required so have been allocating 1.6k for the banquet and 4 other transactions.,i am using this card to pay for my banquet easy to meet the 2k monthly requiremnet to get the 5 rebates 5 different transactions required so have been allocating 16k for the banquet and 4 other transactions,Cashback,"['i', 'am', 'using', 'this', 'card', 'to', 'pay', 'for', 'my', 'banquet', 'easy', 'to', 'meet', 'the', '2k', 'monthly', 'requiremnet', 'to', 'get', 'the', '5', 'rebates', '5', 'different', 'transactions', 'required', 'so', 'have', 'been', 'allocating', '16k', 'for', 'the', 'banquet', 'and', '4', 'other', 'transactions']","['using', 'card', 'pay', 'banquet', 'easy', 'meet', '2k', 'monthly', 'requiremnet', 'get', '5', 'rebates', '5', 'different', 'transactions', 'required', 'allocating', '16k', 'banquet', '4', 'transactions']","['using', 'card', 'pay', 'banquet', 'easy', 'meet', '2k', 'monthly', 'requiremnet', 'get', '5', 'rebate', '5', 'different', 'transaction', 'required', 'allocating', '16k', 'banquet', '4', 'transaction']",5
UOB One Card,"Have been using this card for years, charging my monthly fixed expenses such as insurance, internet, subscriptions, and variable expenses such as transport, groceries, never had a problem hitting the min. spend.",have been using this card for years charging my monthly fixed expenses such as insurance internet subscriptions and variable expenses such as transport groceries never had a problem hitting the min spend,Cashback,"['have', 'been', 'using', 'this', 'card', 'for', 'years', 'charging', 'my', 'monthly', 'fixed', 'expenses', 'such', 'as', 'insurance', 'internet', 'subscriptions', 'and', 'variable', 'expenses', 'such', 'as', 'transport', 'groceries', 'never', 'had', 'a', 'problem', 'hitting', 'the', 'min', 'spend']","['using', 'card', 'years', 'charging', 'monthly', 'fixed', 'expenses', 'insurance', 'internet', 'subscriptions', 'variable', 'expenses', 'transport', 'groceries', 'never', 'problem', 'hitting', 'min', 'spend']","['using', 'card', 'year', 'charging', 'monthly', 'fixed', 'expense', 'insurance', 'internet', 'subscription', 'variable', 'expense', 'transport', 'grocery', 'never', 'problem', 'hitting', 'min', 'spend']",5
